service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
NCT:PB0002362:31:10:92,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:93,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10:94,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:95,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:96,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:97,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:98,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:99,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:100,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10:101,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:102,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:103,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:104,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:105,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10:106,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:107,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:108,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10:109,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:110,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10:111,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:112,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:113,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:114,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10C:115,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:116,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:117,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:118,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:119,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:120,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:121,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:122,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:123,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:124,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:125,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:126,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:127,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:128,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:129,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:130,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:131,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10X:132,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:133,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:134,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:135,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:136,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:137,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:138,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:139,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:140,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:141,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:142,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:143,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:144,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:145,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:146,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:147,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:148,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:149,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:150,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:151,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:152,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:153,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:154,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:155,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:156,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:157,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:158,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:159,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:160,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:161,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:162,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:163,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:164,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:165,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:166,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:167,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:168,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:169,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:170,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:171,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:172,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:173,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:174,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:175,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:176,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:177,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:178,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:179,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:180,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:181,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:182,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:183,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:184,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:185,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:186,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:187,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:188,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:189,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:190,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:191,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:192,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:193,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:194,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:195,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:196,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:197,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:198,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:199,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:200,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:201,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:202,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:203,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:204,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:205,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:206,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:207,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:208,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:209,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:210,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:211,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:212,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:213,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:214,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:215,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:216,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:217,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:218,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:219,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:220,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:221,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:222,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:223,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:224,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:225,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:226,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:227,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:228,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:229,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:230,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:231,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:232,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:233,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:234,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:235,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:236,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:237,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:238,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:239,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:240,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:241,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:242,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:243,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:244,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:245,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:246,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:247,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:248,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10:249,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:31:10:250,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:31:10C:251,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:252,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:253,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:254,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:255,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:256,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:257,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:258,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:259,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:260,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:261,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:262,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:263,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:264,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:265,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:266,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:267,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:268,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:269,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:270,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:271,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:272,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:273,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:274,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:275,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:276,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:277,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:31:10C:278,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:1,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:2,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:3,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:4,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:5,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:6,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:7,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:8,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:9,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:10,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:11,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:12,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:13,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:14,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:15,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:16,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:17,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:18,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:19,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:20,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:21,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:22,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:23,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:24,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:25,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:26,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:27,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:28,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:29,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:30,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:31,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11C:32,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:33,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:34,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:35,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:36,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:37,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:38,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:39,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:40,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:41,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:42,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:43,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:44,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:45,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:46,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:47,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:48,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:49,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:50,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:51,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:52,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:53,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:54,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:55,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:56,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:57,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:58,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:59,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:60,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:61,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:62,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:63,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:64,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:65,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:66,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:67,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:68,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:69,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:70,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:71,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:72,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:73,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:74,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:75,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:76,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:77,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:78,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:79,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:80,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:81,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:82,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:83,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:84,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:85,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:86,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:87,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:88,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:89,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:90,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:91,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:92,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:93,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:94,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:95,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:96,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:97,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:98,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:99,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:100,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11C:101,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11C:102,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11B:103,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:104,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:105,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:106,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:107,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:108,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:109,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:110,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:111,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:112,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:113,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:114,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:115,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:116,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:117,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:118,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:119,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:120,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:121,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:122,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:123,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11B:124,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:125,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:126,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:127,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:128,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:129,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:130,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:131,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11B:132,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:32:11:133,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:134,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:135,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:136,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:137,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:138,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:139,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:140,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:141,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:142,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:143,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:144,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:145,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:146,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:147,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:148,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:149,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:150,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:151,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:152,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:153,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:154,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:155,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:156,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:157,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:158,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:159,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:160,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:161,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:162,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:163,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:164,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:165,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:166,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:167,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:168,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:169,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:170,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:171,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:172,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:173,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:174,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:32:11:175,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:32:11:176,0,0,0,0,0,1,0,20251124,20251213
